Suburb,Rooms,Type,Price,Year,Distance,CouncilArea
BRIGHTON,2,u,1000000,2018,10,Bayside City Council
BRIGHTON EAST,4,t,1780000,2018,10,Bayside City Council
BROADMEADOWS,3,h,550000,2018,14,Hume City Council
BROADMEADOWS,3,t,531000,2018,14,Hume City Council
BRUNSWICK,2,u,750000,2018,5,Moreland City Council
BRUNSWICK,2,h,925000,2018,5,Moreland City Council
BRUNSWICK EAST,3,h,1070000,2018,4,Moreland City Council
BRUNSWICK EAST,3,h,1382000,2018,4,Moreland City Council
BRUNSWICK WEST,4,h,1950000,2018,5,Moreland City Council
BULLEEN,5,h,1525000,2018,10,Manningham City Council
BUNDOORA,4,h,890000,2018,12,Banyule City Council
BUNDOORA,4,h,722000,2018,12,Banyule City Council
BUNDOORA,2,u,657500,2018,12,Banyule City Council
BUNDOORA,3,h,728000,2018,12,Banyule City Council
BURNSIDE HEIGHTS,4,h,870000,2018,14,Melton City Council
BURWOOD,3,h,1108000,2018,10,Monash City Council
BURWOOD,6,h,2450000,2018,10,Monash City Council
BURWOOD EAST,3,h,810000,2018,14,Whitehorse City Council
BURWOOD EAST,4,t,1050000,2018,14,Whitehorse City Council
CAROLINE SPRINGS,3,h,615000,2018,14,Melton City Council
CAULFIELD NORTH,2,h,1105000,2018,7,Glen Eira City Council
CAULFIELD NORTH,4,h,1250000,2018,7,Glen Eira City Council
CAULFIELD SOUTH,3,t,1010000,2018,8,Glen Eira City Council
CAULFIELD SOUTH,3,h,1532500,2018,8,Glen Eira City Council
CHADSTONE,3,h,1000000,2018,11,Monash City Council
CHELSEA HEIGHTS,4,h,935000,2018,27,Kingston City Council
CLARINDA,3,h,805000,2018,17,Kingston City Council
CLARINDA,5,h,900000,2018,17,Kingston City Council
CLAYTON SOUTH,3,h,720000,2018,17,Kingston City Council
CLAYTON SOUTH,3,t,705000,2018,17,Kingston City Council
COBURG,2,t,808000,2018,6,Darebin City Council
COBURG,2,t,570000,2018,6,Darebin City Council
COBURG,4,h,1400000,2018,6,Darebin City Council
COBURG,3,h,830000,2018,6,Darebin City Council
COLLINGWOOD,1,u,540000,2018,2,Yarra City Council
CRAIGIEBURN,4,h,870000,2018,20,Hume City Council
CRAIGIEBURN,4,h,601000,2018,20,Hume City Council
CRAIGIEBURN,3,h,484000,2018,20,Hume City Council
CRAIGIEBURN,2,h,375000,2018,20,Hume City Council
CRAIGIEBURN,3,h,552000,2018,20,Hume City Council
CRAIGIEBURN,4,h,660000,2018,20,Hume City Council
CROYDON SOUTH,3,h,805000,2018,23,Maroondah City Council
CROYDON SOUTH,3,h,725000,2018,23,Maroondah City Council
DALLAS,4,h,620500,2018,14,Hume City Council
DALLAS,3,h,470000,2018,14,Hume City Council
DINGLEY VILLAGE,3,u,729000,2018,22,Kingston City Council
DON VALLEY,3,h,441000,2018,35,Yarra Ranges Shire Council
DONCASTER,2,t,690000,2018,12,Manningham City Council
DONCASTER EAST,2,u,735000,2018,14,Manningham City Council
DONVALE,5,h,1385000,2018,16,Manningham City Council
DOREEN,4,h,630000,2018,25,Nillumbik Shire Council
ELSTERNWICK,2,u,825000,2018,7,Glen Eira City Council
ELTHAM NORTH,5,h,1250000,2018,18,Banyule City Council
ELWOOD,2,u,450000,2018,7,Port Phillip City Council
ELWOOD,1,u,370000,2018,7,Port Phillip City Council
EPPING,4,h,687500,2018,19,Whittlesea City Council
EPPING,1,u,287000,2018,19,Whittlesea City Council
EPPING,3,h,670000,2018,19,Whittlesea City Council
EPPING,4,h,568000,2018,19,Whittlesea City Council
EPPING,3,h,602500,2018,19,Whittlesea City Council
ESSENDON,5,h,2550000,2018,7,Moonee Valley City Council
ESSENDON,1,u,392500,2018,7,Moonee Valley City Council
ESSENDON NORTH,3,h,1210000,2018,8,Moonee Valley City Council
FAWKNER,4,h,742000,2018,13,Hume City Council
FAWKNER,4,h,700000,2018,13,Hume City Council
FAWKNER,3,h,775000,2018,13,Hume City Council
FAWKNER,3,h,751000,2018,13,Hume City Council
FERNTREE GULLY,3,t,650000,2018,24,Knox City Council
FERNTREE GULLY,3,u,595000,2018,24,Knox City Council
FERNTREE GULLY,4,h,773800,2018,24,Knox City Council
FITZROY NORTH,2,u,785000,2018,3,Moreland City Council
FOOTSCRAY,3,h,820000,2018,5,Maribyrnong City Council
FOOTSCRAY,1,u,321000,2018,5,Maribyrnong City Council
FOREST HILL,3,h,1000000,2018,15,Whitehorse City Council
GLADSTONE PARK,4,h,650000,2018,12,Hume City Council
GLEN WAVERLEY,3,h,1111500,2018,16,Monash City Council
GLEN WAVERLEY,4,h,1170000,2018,16,Monash City Council
GLEN WAVERLEY,3,t,1200000,2018,16,Monash City Council
GLEN WAVERLEY,5,h,1900000,2018,16,Monash City Council
GLEN WAVERLEY,4,h,1231000,2018,16,Monash City Council
GLEN WAVERLEY,3,h,1190000,2018,16,Monash City Council
GLENROY,3,h,720000,2018,11,Moreland City Council
GLENROY,3,h,785000,2018,11,Moreland City Council
GLENROY,3,h,730000,2018,11,Moreland City Council
GLENROY,4,t,732000,2018,11,Moreland City Council
GLENROY,4,h,645000,2018,11,Moreland City Council
GOWANBRAE,3,h,700000,2018,12,Moreland City Council
GREENSBOROUGH,4,h,850000,2018,16,Banyule City Council
GREENSBOROUGH,4,h,725000,2018,16,Banyule City Council
GREENSBOROUGH,2,h,560000,2018,16,Banyule City Council
GREENVALE,5,h,760000,2018,20,Hume City Council
HAMPTON,4,h,1650000,2018,13,Bayside City Council
HAMPTON EAST,3,t,1279000,2018,13,Bayside City Council
HAWTHORN EAST,2,h,750000,2018,6,Boroondara City Council
HEATHMONT,3,h,765000,2018,21,Maroondah City Council
HEIDELBERG WEST,2,h,776000,2018,8,Banyule City Council
HIGHETT,3,h,1400000,2018,16,Bayside City Council
KEILOR,4,h,695000,2018,14,Brimbank City Council
KEILOR EAST,2,h,548000,2018,11,Brimbank City Council
KEILOR EAST,3,h,701000,2018,11,Brimbank City Council
KEW,4,t,1300000,2018,5,Boroondara City Council
LALOR,5,h,663000,2018,16,Whittlesea City Council
MACLEOD,2,u,679000,2018,12,Banyule City Council
MAIDSTONE,2,u,500000,2018,6,Maribyrnong City Council
MALVERN,1,u,404600,2018,5,Stonnington City Council
MALVERN EAST,1,u,380000,2018,8,Stonnington City Council
MALVERN EAST,2,u,720000,2018,8,Stonnington City Council
MALVERN EAST,3,h,1260000,2018,8,Stonnington City Council
MARIBYRNONG,2,h,1069000,2018,4,Maribyrnong City Council
MARIBYRNONG,2,u,510000,2018,4,Maribyrnong City Council
MENTONE,2,t,850000,2018,20,Kingston City Council
MERNDA,3,t,490000,2018,25,Whittlesea City Council
MERNDA,3,h,480000,2018,25,Whittlesea City Council
MERNDA,4,h,781000,2018,25,Whittlesea City Council
MERNDA,4,h,777000,2018,25,Whittlesea City Council
MERNDA,4,h,620000,2018,25,Whittlesea City Council
MILL PARK,4,h,592500,2018,17,Whittlesea City Council
MILL PARK,3,h,676750,2018,17,Whittlesea City Council
MITCHAM,3,h,812500,2018,17,Whitehorse City Council
MONT ALBERT,2,u,660000,2018,10,Boroondara City Council
MONTMORENCY,4,t,1320000,2018,16,Banyule City Council
MOONEE PONDS,3,h,880000,2018,6,Moonee Valley City Council
MOONEE PONDS,3,h,920000,2018,6,Moonee Valley City Council
MORDIALLOC,3,t,700000,2018,21,Kingston City Council
MOUNT WAVERLEY,5,h,1587000,2018,14,Monash City Council
MOUNT WAVERLEY,5,h,1850500,2018,14,Monash City Council
MOUNT WAVERLEY,4,h,1285000,2018,14,Monash City Council
MOUNT WAVERLEY,3,h,1025000,2018,14,Monash City Council
MOUNT WAVERLEY,3,u,1315000,2018,14,Monash City Council
MULGRAVE,3,h,850000,2018,18,Monash City Council
MULGRAVE,3,h,782000,2018,18,Monash City Council
MULGRAVE,4,h,923000,2018,18,Monash City Council
MULGRAVE,4,h,945000,2018,18,Monash City Council
MURRUMBEENA,3,h,1300000,2018,10,Glen Eira City Council
NEWPORT,3,h,890000,2018,6,Hobsons Bay City Council
NEWPORT,3,h,905000,2018,6,Hobsons Bay City Council
NIDDRIE,3,h,1060000,2018,10,Moonee Valley City Council
NORTH MELBOURNE,3,h,1610000,2018,1,Melbourne City Council
NORTHCOTE,3,t,1100000,2018,5,Darebin City Council
NORTHCOTE,2,h,1320000,2018,5,Darebin City Council
OAK PARK,2,u,596000,2018,11,Moreland City Council
OAK PARK,3,h,810000,2018,11,Moreland City Council
OAKLEIGH SOUTH,3,h,1050000,2018,15,Kingston City Council
PARKVILLE,3,t,890000,2018,1,Melbourne City Council
PASCOE VALE,3,h,530000,2018,8,Moreland City Council
PASCOE VALE,3,h,700000,2018,8,Moreland City Council
POINT COOK,4,h,670000,2018,14,Wyndham City Council
POINT COOK,3,h,575000,2018,14,Wyndham City Council
PORT MELBOURNE,2,u,885000,2018,3,Melbourne City Council
PRESTON,2,t,788000,2018,8,Darebin City Council
PRESTON,2,t,600000,2018,8,Darebin City Council
PRESTON,4,t,950000,2018,8,Darebin City Council
PRESTON,2,u,480000,2018,8,Darebin City Council
RESERVOIR,3,h,850000,2018,12,Darebin City Council
RESERVOIR,3,h,688000,2018,12,Darebin City Council
RESERVOIR,3,h,690000,2018,12,Darebin City Council
RESERVOIR,5,h,935000,2018,12,Darebin City Council
RESERVOIR,2,h,745000,2018,12,Darebin City Council
RESERVOIR,3,h,852500,2018,12,Darebin City Council
RESERVOIR,4,h,1049000,2018,12,Darebin City Council
RICHMOND,1,u,300000,2018,2,Yarra City Council
RICHMOND,2,u,637500,2018,2,Yarra City Council
RICHMOND,1,u,426000,2018,2,Yarra City Council
RICHMOND,2,h,920000,2018,2,Yarra City Council
RINGWOOD,3,h,701500,2018,19,Maroondah City Council
RINGWOOD,3,u,670000,2018,19,Maroondah City Council
RINGWOOD EAST,3,h,855000,2018,21,Maroondah City Council
RINGWOOD EAST,3,h,850000,2018,21,Maroondah City Council
ROWVILLE,3,h,631500,2018,23,Knox City Council
ROXBURGH PARK,3,h,385000,2018,20,Hume City Council
SANDRINGHAM,4,h,2025000,2018,15,Bayside City Council
SEAFORD,3,h,881500,2018,35,Frankston City Council
SOUTH YARRA,4,h,2300000,2018,2,Melbourne City Council
SOUTHBANK,3,u,745000,2018,0,Melbourne City Council
SPOTSWOOD,3,h,900000,2018,6,Hobsons Bay City Council
SPRINGVALE,3,h,800000,2018,20,Greater Dandenong City Council
SPRINGVALE,3,u,600000,2018,20,Greater Dandenong City Council
ST KILDA,2,u,832000,2018,5,Port Phillip City Council
ST KILDA,3,h,1155000,2018,5,Port Phillip City Council
ST KILDA,2,u,600000,2018,5,Port Phillip City Council
ST KILDA,1,u,452000,2018,5,Port Phillip City Council
STRATHMORE,2,u,730000,2018,8,Moonee Valley City Council
SUNSHINE,3,h,690000,2018,10,Brimbank City Council
SUNSHINE NORTH,3,h,520000,2018,10,Brimbank City Council
SUNSHINE WEST,3,h,645000,2018,10,Brimbank City Council
SUNSHINE WEST,3,t,601500,2018,10,Brimbank City Council
SUNSHINE WEST,3,h,620000,2018,10,Brimbank City Council
SURREY HILLS,2,u,730000,2018,10,Boroondara City Council
TAYLORS HILL,5,h,1025000,2018,18,Melton City Council
TAYLORS HILL,4,h,605000,2018,18,Melton City Council
THOMASTOWN,3,h,645500,2018,15,Whittlesea City Council
THOMASTOWN,3,u,540000,2018,15,Whittlesea City Council
THOMASTOWN,2,u,420000,2018,15,Whittlesea City Council
THORNBURY,2,t,935000,2018,7,Darebin City Council
THORNBURY,3,h,972000,2018,7,Darebin City Council
THORNBURY,1,u,325000,2018,7,Darebin City Council
THORNBURY,2,t,795000,2018,7,Darebin City Council
TOORAK,3,t,1230000,2018,4,Stonnington City Council
TULLAMARINE,3,h,680000,2018,12,Brimbank City Council
WANTIRNA SOUTH,5,h,1215000,2018,14,Knox City Council
WANTIRNA SOUTH,3,h,850000,2018,14,Knox City Council
WATSONIA,2,u,475000,2018,14,Banyule City Council
WERRIBEE,3,u,571000,2018,14,Wyndham City Council
WERRIBEE,3,h,485000,2018,14,Wyndham City Council
WERRIBEE,3,h,585000,2018,14,Wyndham City Council
WERRIBEE,3,h,420000,2018,14,Wyndham City Council
WERRIBEE,5,h,920000,2018,14,Wyndham City Council
WEST FOOTSCRAY,4,h,1485000,2018,6,Maribyrnong City Council
WESTMEADOWS,3,t,575000,2018,16,Hume City Council
WHEELERS HILL,3,h,880000,2018,16,Monash City Council
WHEELERS HILL,3,h,926000,2018,16,Monash City Council
WILLIAMSTOWN,2,u,970000,2018,6,Hobsons Bay City Council
WINDSOR,2,u,585000,2018,4,Port Phillip City Council
WYNDHAM VALE,3,h,505000,2018,27,Wyndham City Council
WYNDHAM VALE,3,h,392500,2018,27,Wyndham City Council
YARRA GLEN,3,h,590000,2018,31,Yarra Ranges Shire Council
YARRAVILLE,3,h,1291000,2018,6,Maribyrnong City Council
ABBOTSFORD,3,h,1540000,2017,3,Yarra City Council
ABERFELDIE,4,h,2600000,2017,7,Moonee Valley City Council
ABERFELDIE,4,h,1905000,2017,7,Moonee Valley City Council
AIRPORT WEST,3,h,730000,2017,10,Moonee Valley City Council
AIRPORT WEST,3,h,880000,2017,10,Moonee Valley City Council
AIRPORT WEST,2,t,641000,2017,10,Moonee Valley City Council
AIRPORT WEST,3,h,886000,2017,10,Moonee Valley City Council
AIRPORT WEST,3,h,926000,2017,10,Moonee Valley City Council
ALBERT PARK,4,h,4110000,2017,3,Port Phillip City Council
ALBION,3,h,715000,2017,10,Brimbank City Council
ALBION,3,h,725000,2017,10,Brimbank City Council
ALPHINGTON,4,h,1757000,2017,5,Darebin City Council
ALTONA,3,h,1175000,2017,11,Hobsons Bay City Council
ALTONA MEADOWS,4,h,417000,2017,15,Hobsons Bay City Council
ALTONA MEADOWS,4,h,600000,2017,15,Hobsons Bay City Council
ALTONA MEADOWS,4,h,800000,2017,15,Hobsons Bay City Council
ARMADALE,3,h,1961000,2017,6,Stonnington City Council
ARMADALE,2,t,770000,2017,6,Stonnington City Council
ASCOT VALE,2,u,515000,2017,4,Moonee Valley City Council
ASCOT VALE,2,h,842000,2017,4,Moonee Valley City Council
ASCOT VALE,4,h,1700000,2017,4,Moonee Valley City Council
ASCOT VALE,3,t,675000,2017,4,Moonee Valley City Council
ASHBURTON,2,u,690500,2017,10,Boroondara City Council
ATTWOOD,4,h,941000,2017,16,Hume City Council
AVONDALE HEIGHTS,3,h,900000,2017,9,Moonee Valley City Council
BALWYN,3,h,3300000,2017,7,Boroondara City Council
BALWYN,4,h,2600000,2017,7,Boroondara City Council
BALWYN,2,u,731000,2017,7,Boroondara City Council
BALWYN,2,u,776000,2017,7,Boroondara City Council
BALWYN,5,h,3350000,2017,7,Boroondara City Council
BALWYN NORTH,3,h,1846000,2017,9,Boroondara City Council
BALWYN NORTH,3,h,1530000,2017,9,Boroondara City Council
BALWYN NORTH,3,h,1100000,2017,9,Boroondara City Council
BALWYN NORTH,3,h,2350000,2017,9,Boroondara City Council
BALWYN NORTH,2,h,1754000,2017,9,Boroondara City Council
BALWYN NORTH,3,t,1225000,2017,9,Boroondara City Council
BALWYN NORTH,3,h,1300000,2017,9,Boroondara City Council
BAYSWATER,3,h,831000,2017,23,Knox City Council
BAYSWATER,4,h,916500,2017,23,Knox City Council
BAYSWATER NORTH,4,h,1050200,2017,23,Maroondah City Council
BEAUMARIS,4,h,2070000,2017,17,Bayside City Council
BEAUMARIS,4,h,2260000,2017,17,Bayside City Council
BEAUMARIS,4,h,1200000,2017,17,Bayside City Council
BEAUMARIS,3,h,1840000,2017,17,Bayside City Council
BENTLEIGH,2,u,623500,2017,11,Glen Eira City Council
BENTLEIGH,4,h,1560000,2017,11,Glen Eira City Council
BENTLEIGH,4,t,1250000,2017,11,Glen Eira City Council
BENTLEIGH,2,u,604000,2017,11,Glen Eira City Council
BENTLEIGH,3,t,1075000,2017,11,Glen Eira City Council
BENTLEIGH EAST,6,h,1940000,2017,13,Glen Eira City Council
BENTLEIGH EAST,5,h,2055000,2017,13,Glen Eira City Council
BENTLEIGH EAST,4,t,1500000,2017,13,Glen Eira City Council
BENTLEIGH EAST,3,h,1650000,2017,13,Glen Eira City Council
BENTLEIGH EAST,4,t,1285000,2017,13,Glen Eira City Council
BENTLEIGH EAST,4,h,1420000,2017,13,Glen Eira City Council
BENTLEIGH EAST,3,h,950000,2017,13,Glen Eira City Council
BENTLEIGH EAST,3,h,1200000,2017,13,Glen Eira City Council
BERWICK,3,h,556500,2017,35,Casey City Council
BLACK ROCK,3,t,1301000,2017,17,Bayside City Council
BLACKBURN,4,h,1300000,2017,13,Whitehorse City Council
BLACKBURN NORTH,3,h,1335000,2017,13,Whitehorse City Council
BLACKBURN SOUTH,3,h,1340000,2017,13,Whitehorse City Council
BONBEACH,3,h,917500,2017,27,Kingston City Council
BOX HILL,5,h,1941000,2017,10,Whitehorse City Council
BOX HILL,2,h,1435000,2017,10,Whitehorse City Council
BOX HILL,2,u,695000,2017,10,Whitehorse City Council
BOX HILL,4,h,1782500,2017,10,Whitehorse City Council
BRAYBROOK,3,h,655000,2017,8,Maribyrnong City Council
BRAYBROOK,3,h,771000,2017,8,Maribyrnong City Council
BRAYBROOK,3,h,785000,2017,8,Maribyrnong City Council
BRAYBROOK,3,t,682000,2017,8,Maribyrnong City Council
BRAYBROOK,3,h,780000,2017,8,Maribyrnong City Council
BRIAR HILL,3,h,700000,2017,16,Banyule City Council
BRIGHTON,4,h,2451000,2017,10,Bayside City Council
BRIGHTON,3,t,1900000,2017,10,Bayside City Council
BRIGHTON,1,u,525000,2017,10,Bayside City Council
BRIGHTON,3,t,1500000,2017,10,Bayside City Council
BRIGHTON EAST,4,h,2103000,2017,10,Bayside City Council
BRIGHTON EAST,3,h,1600000,2017,10,Bayside City Council
BROOKFIELD,4,h,538000,2017,29,Melton City Council
BRUNSWICK,2,h,1004000,2017,5,Moreland City Council
BRUNSWICK,2,u,603000,2017,5,Moreland City Council
BRUNSWICK,2,u,450000,2017,5,Moreland City Council
BRUNSWICK,5,h,1530000,2017,5,Moreland City Council
BRUNSWICK,3,h,820000,2017,5,Moreland City Council
BRUNSWICK,3,h,1255000,2017,5,Moreland City Council
BRUNSWICK,2,h,1075000,2017,5,Moreland City Council
BRUNSWICK EAST,3,h,1326000,2017,4,Moreland City Council
BRUNSWICK EAST,1,u,407000,2017,4,Moreland City Council
BRUNSWICK EAST,2,t,1053000,2017,4,Moreland City Council
BRUNSWICK WEST,3,t,865000,2017,5,Moreland City Council
BRUNSWICK WEST,2,h,795000,2017,5,Moreland City Council
BULLEEN,4,h,1050000,2017,10,Manningham City Council
BULLEEN,4,h,1427000,2017,10,Manningham City Council
BULLEEN,3,h,962000,2017,10,Manningham City Council
BUNDOORA,3,h,782000,2017,12,Banyule City Council
BUNDOORA,3,h,780000,2017,12,Banyule City Council
BUNDOORA,2,u,370000,2017,12,Banyule City Council
BUNDOORA,5,h,918000,2017,12,Banyule City Council
BUNDOORA,4,h,847500,2017,12,Banyule City Council
BURWOOD,3,t,1045000,2017,10,Monash City Council
BURWOOD,4,h,1600000,2017,10,Monash City Council
BURWOOD,3,t,1240000,2017,10,Monash City Council
BURWOOD EAST,4,h,1100000,2017,14,Whitehorse City Council
BURWOOD EAST,3,h,1115000,2017,14,Whitehorse City Council
CAIRNLEA,4,h,733000,2017,14,Brimbank City Council
CAIRNLEA,4,h,1206000,2017,14,Brimbank City Council
CAMBERWELL,3,h,2056000,2017,7,Boroondara City Council
CAMBERWELL,4,h,2575000,2017,7,Boroondara City Council
CAMBERWELL,4,h,2230000,2017,7,Boroondara City Council
CAMBERWELL,4,h,1670000,2017,7,Boroondara City Council
CANTERBURY,4,h,3888000,2017,8,Boroondara City Council
CANTERBURY,2,u,630000,2017,8,Boroondara City Council
CARLTON NORTH,3,h,1371000,2017,3,Melbourne City Council
CARLTON NORTH,4,h,1820000,2017,3,Melbourne City Council
CARNEGIE,2,u,450000,2017,10,Glen Eira City Council
CARRUM DOWNS,3,h,530000,2017,34,Frankston City Council
CAULFIELD NORTH,3,h,1825000,2017,7,Glen Eira City Council
CAULFIELD NORTH,2,u,661000,2017,7,Glen Eira City Council
CAULFIELD NORTH,1,u,280000,2017,7,Glen Eira City Council
CAULFIELD SOUTH,3,h,1590000,2017,8,Glen Eira City Council
CHADSTONE,2,u,738000,2017,11,Monash City Council
CHADSTONE,4,t,1171000,2017,11,Monash City Council
CHELSEA,3,h,750000,2017,27,Kingston City Council
CHELTENHAM,1,u,401500,2017,17,Bayside City Council
CHELTENHAM,3,h,785000,2017,17,Bayside City Council
CHELTENHAM,4,h,1620000,2017,17,Bayside City Council
CHELTENHAM,3,u,817500,2017,17,Bayside City Council
CHELTENHAM,3,h,965000,2017,17,Bayside City Council
CLIFTON HILL,2,t,915000,2017,3,Yarra City Council
CLIFTON HILL,2,h,1100000,2017,3,Yarra City Council
CLIFTON HILL,2,h,912000,2017,3,Yarra City Council
CLIFTON HILL,3,h,1600000,2017,3,Yarra City Council
COBURG,4,h,900000,2017,6,Darebin City Council
COBURG,3,h,925000,2017,6,Darebin City Council
COBURG,3,t,900000,2017,6,Darebin City Council
COBURG,3,h,1000000,2017,6,Darebin City Council
COBURG NORTH,3,h,950000,2017,6,Darebin City Council
COBURG NORTH,3,h,916000,2017,6,Darebin City Council
COLLINGWOOD,2,u,721000,2017,2,Yarra City Council
COLLINGWOOD,2,u,915000,2017,2,Yarra City Council
CRAIGIEBURN,5,h,554000,2017,20,Hume City Council
CRAIGIEBURN,5,h,642500,2017,20,Hume City Council
CRAIGIEBURN,3,h,555000,2017,20,Hume City Council
CRAIGIEBURN,3,h,615000,2017,20,Hume City Council
CRAIGIEBURN,3,h,560000,2017,20,Hume City Council
CRAIGIEBURN,3,h,580000,2017,20,Hume City Council
CROYDON,3,h,768000,2017,23,Maroondah City Council
CROYDON,5,h,1370000,2017,23,Maroondah City Council
CROYDON NORTH,3,h,965000,2017,23,Maroondah City Council
DALLAS,3,h,467000,2017,14,Hume City Council
DANDENONG NORTH,2,u,470000,2017,24,Greater Dandenong City Council
DANDENONG NORTH,3,h,717000,2017,24,Greater Dandenong City Council
DIAMOND CREEK,3,h,870000,2017,21,Nillumbik Shire Council
DIAMOND CREEK,4,h,895000,2017,21,Nillumbik Shire Council
DONCASTER,4,h,1334000,2017,12,Manningham City Council
DONCASTER EAST,4,h,1340000,2017,14,Manningham City Council
DONCASTER EAST,4,t,1310000,2017,14,Manningham City Council
DONCASTER EAST,5,h,1400000,2017,14,Manningham City Council
DONCASTER EAST,4,h,1355000,2017,14,Manningham City Council
DONCASTER EAST,4,h,1468000,2017,14,Manningham City Council
DONVALE,4,h,2660000,2017,16,Manningham City Council
DOREEN,3,h,550000,2017,25,Nillumbik Shire Council
DOVETON,4,h,707000,2017,28,Casey City Council
EAGLEMONT,5,h,2001000,2017,8,Banyule City Council
EAGLEMONT,3,h,1610000,2017,8,Banyule City Council
EAST MELBOURNE,1,u,505000,2017,1,Melbourne City Council
ELSTERNWICK,3,h,1425000,2017,7,Glen Eira City Council
ELSTERNWICK,3,h,2110000,2017,7,Glen Eira City Council
ELTHAM,3,u,685000,2017,18,Banyule City Council
ELTHAM,4,h,885000,2017,18,Banyule City Council
ELTHAM,4,h,1240000,2017,18,Banyule City Council
ELTHAM,5,h,1020000,2017,18,Banyule City Council
ELTHAM,4,h,940000,2017,18,Banyule City Council
ELTHAM,4,h,1470000,2017,18,Banyule City Council
ELTHAM NORTH,4,h,860000,2017,18,Banyule City Council
ELWOOD,4,h,2280000,2017,7,Port Phillip City Council
ELWOOD,4,h,2200000,2017,7,Port Phillip City Council
EPPING,4,h,711000,2017,19,Whittlesea City Council
ESSENDON,2,t,620000,2017,7,Moonee Valley City Council
ESSENDON,4,h,2520000,2017,7,Moonee Valley City Council
